"TIME.sk","CONFIRMED.sk","RECOVERED.sk","DEATHS.sk","ACTIVE.sk","DATE.spb","CONFIRMED.spb","RECOVERED.spb","ACTIVE.spb","IN_HOSPITALS.spb","HOSPITALIZED_TODAY.spb","PCR_TESTS","V1.CS","V1.TODAY","V2.CS","V2.TODAY","V.REMAINING","DESIGNATED_BEDS","VENT","VR1.CS","VR1.TODAY","VR2.CS","VR2.TODAY","FREE_BEDS","OCCUPIED_BEDS_CALCULATED","WEEKLY.REPORTS.BEDS_OCCUPIED.hard","WEEKLY.REPORTS.BEDS_OCCUPIED.mid","WEEKLY.REPORTS.BEDS_OCCUPIED.lite","WEEKLY.REPORTS.BEDS_FREE","WEEKDAY.en","WEEKDAY.en.2"
"2020-03-12 19:27:00",0,0,0,2,"2020-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-03-13 16:12:00",3,0,0,5,"2020-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-03-14 18:07:00",1,0,0,6,"2020-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-03-15 16:42:00",0,0,0,6,"2020-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-03-16 15:45:00",3,2,0,7,"2020-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-03-17 16:21:00",0,0,0,7,"2020-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-03-18 14:31:00",0,0,0,7,"2020-03-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-03-19 16:01:00",1,0,0,8,"2020-03-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-03-20 16:00:00",4,0,0,12,"2020-03-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-03-21 16:42:00",2,0,0,14,"2020-03-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-03-22 16:11:00",0,0,0,14,"2020-03-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-03-23 09:11:00",0,0,0,14,"2020-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-03-24 14:19:00",5,0,0,19,"2020-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-03-25 11:00:00",0,0,0,19,"2020-03-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-03-26 11:00:00",5,3,0,21,"2020-03-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-03-27 11:30:00",0,0,0,21,"2020-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-03-28 12:20:00",11,0,0,32,"2020-03-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-03-29 11:20:00",5,0,1,36,"2020-03-29",NA,NA,NA,NA,NA,2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-03-30 12:00:00",8,0,0,44,"2020-03-30",NA,NA,NA,NA,NA,2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-03-31 12:20:00",48,2,1,89,"2020-03-31",NA,NA,NA,NA,NA,3241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-04-01 11:15:00",27,0,0,116,"2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-04-02 11:20:00",22,0,0,138,"2020-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-04-03 10:45:00",9,0,0,147,"2020-04-03",NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-04-04 11:30:00",15,0,0,162,"2020-04-04",NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-04-05 13:40:00",20,0,0,182,"2020-04-05",NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-04-06 11:00:00",35,25,0,192,"2020-04-06",NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-04-07 10:45:00",69,0,0,261,"2020-04-07",NA,NA,NA,NA,13,6957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-04-08 10:45:00",34,0,0,295,"2020-04-08",NA,NA,NA,NA,8,3279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-04-09 10:45:00",44,11,2,326,"2020-04-09",NA,NA,NA,NA,39,8811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-04-10 10:30:00",35,0,0,361,"2020-04-10",NA,NA,NA,NA,88,6736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-04-11 11:15:00",80,31,0,410,"2020-04-11",NA,NA,NA,NA,95,7554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-04-12 11:15:00",69,0,0,479,"2020-04-12",NA,NA,NA,NA,701,5589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-04-13 10:45:00",121,4,0,596,"2020-04-13",NA,NA,NA,NA,372,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-04-14 10:30:00",121,0,0,717,"2020-04-14",NA,NA,NA,NA,84,4703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-04-15 10:30:00",130,17,1,829,"2020-04-15",NA,NA,NA,NA,279,3844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-04-16 10:45:00",154,15,2,966,"2020-04-16",NA,NA,NA,NA,1129,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-04-17 11:20:00",424,21,0,1369,"2020-04-17",NA,NA,NA,NA,396,9413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-04-18 10:30:00",139,101,1,1406,"2020-04-18",NA,NA,NA,NA,371,8763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-04-19 11:10:00",114,7,0,1513,"2020-04-19",NA,NA,NA,NA,176,9222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-04-20 10:35:00",86,2,0,1597,"2020-04-20",NA,NA,NA,NA,237,4768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-04-21 10:35:00",127,39,3,1682,"2020-04-21",NA,NA,NA,NA,494,7209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-04-22 10:35:00",294,47,3,1926,"2020-04-22",NA,NA,NA,NA,517,7471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-04-23 10:35:00",191,41,3,2073,"2020-04-23",NA,NA,NA,NA,323,8196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-04-24 10:35:00",253,43,3,2280,"2020-04-24",NA,NA,NA,NA,616,8778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-04-25 13:15:00",215,49,3,2443,"2020-04-25",NA,NA,NA,NA,385,9335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-04-26 12:00:00",151,29,4,2561,"2020-04-26",NA,NA,NA,NA,522,8410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun","Fri"
"2020-04-27 10:50:00",161,0,0,2722,"2020-04-27",NA,NA,NA,NA,NA,5821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-04-28 10:50:00",198,55,0,2865,"2020-04-28",NA,NA,NA,NA,446,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-04-29 10:45:00",290,164,2,2989,"2020-04-29",NA,NA,NA,NA,385,10863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-04-30 10:35:00",336,71,0,3254,"2020-04-30",NA,NA,NA,NA,374,12213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-05-01 10:35:00",349,0,4,3599,"2020-05-01",NA,NA,NA,NA,344,7362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-05-02 11:35:00",323,98,0,3824,"2020-05-02",NA,NA,NA,NA,580,7737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-05-03 10:25:00",295,184,1,3934,"2020-05-03",NA,NA,NA,NA,113,5379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098,4617,353,3266,"Sun","Fri"
"2020-05-04 10:55:00",317,136,3,4112,"2020-05-04",NA,NA,NA,NA,1038,3104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-05-05 10:35:00",226,271,0,4067,"2020-05-05",NA,NA,NA,NA,297,5241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-05-06 10:35:00",312,64,3,4312,"2020-05-06",NA,NA,NA,NA,759,4594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-05-07 10:45:00",306,20,4,4594,"2020-05-07",NA,NA,NA,NA,544,7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-05-08 10:30:00",375,45,4,4920,"2020-05-08",NA,NA,NA,NA,772,11324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-05-09 10:45:00",425,65,5,5275,"2020-05-09",NA,NA,NA,NA,564,12562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-05-10 10:40:00",414,12,0,5677,"2020-05-10",NA,NA,NA,NA,694,9182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209,5686,723,1716,"Sun","Fri"
"2020-05-11 10:35:00",307,7,3,5974,"2020-05-11",NA,NA,NA,NA,580,2847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-05-12 10:35:00",339,103,2,6208,"2020-05-12",NA,NA,NA,NA,578,7572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-05-13 10:35:00",435,64,5,6574,"2020-05-13",NA,NA,NA,NA,1056,9146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-05-14 10:35:00",460,51,6,6977,"2020-05-14",NA,NA,NA,NA,543,10613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-05-15 10:35:00",541,106,5,7407,"2020-05-15",NA,NA,NA,NA,711,11728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-05-16 10:35:00",525,104,6,7822,"2020-05-16",NA,NA,NA,NA,581,13827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-05-17 10:35:00",451,66,5,8202,"2020-05-17",NA,NA,NA,NA,196,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.55,5244.59,570.86,2304,"Sun","Fri"
"2020-05-18 10:35:00",425,34,5,8588,"2020-05-18",NA,NA,NA,NA,903,2792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-05-19 10:35:00",453,63,5,8973,"2020-05-19",NA,NA,NA,NA,616,13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-05-20 10:35:00",455,208,4,9216,"2020-05-20",NA,NA,NA,NA,772,11351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-05-21 10:35:00",408,181,5,9438,"2020-05-21",NA,NA,NA,NA,1140,13766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-05-22 10:35:00",389,198,3,9626,"2020-05-22",NA,NA,NA,NA,366,14407,NA,NA,NA,NA,NA,9028,NA,NA,NA,NA,NA,990,8038,NA,NA,NA,NA,"Fri","Wed"
"2020-05-23 10:35:00",363,265,6,9718,"2020-05-23",NA,NA,NA,NA,878,14608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-05-24 10:35:00",384,328,20,9754,"2020-05-24",NA,NA,NA,NA,696,10365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,6990,593,110,"Sun","Fri"
"2020-05-25 10:35:00",374,138,5,9985,"2020-05-25",NA,NA,NA,NA,545,3312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-05-26 10:35:00",363,154,12,10182,"2020-05-26",NA,NA,NA,NA,701,11036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-05-27 10:35:00",387,714,8,9847,"2020-05-27",NA,NA,NA,NA,754,12692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-05-28 10:35:00",383,325,9,9896,"2020-05-28",NA,NA,NA,NA,190,14293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-05-29 10:35:00",369,330,11,9924,"2020-05-29",NA,NA,NA,NA,769,14648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-05-30 10:35:00",365,260,13,10016,"2020-05-30",NA,NA,NA,NA,919,13972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-05-31 10:35:00",369,307,13,10065,"2020-05-31",NA,NA,NA,NA,744,10124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723,7120,661,-170,"Sun","Fri"
"2020-06-01 10:35:00",364,68,9,10352,"2020-06-01",NA,NA,NA,NA,565,4663,NA,NA,NA,NA,NA,11601,NA,NA,NA,NA,NA,1292,10309,NA,NA,NA,NA,"Mon","Sat"
"2020-06-02 10:35:00",376,260,10,10458,"2020-06-02",NA,NA,NA,NA,744,11352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-06-03 10:35:00",380,323,17,10498,"2020-06-03",NA,NA,NA,NA,674,13336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-06-04 10:35:00",375,364,24,10485,"2020-06-04",NA,NA,NA,NA,775,15311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-06-05 10:35:00",378,381,27,10455,"2020-06-05",NA,NA,NA,NA,655,22397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-06-06 10:35:00",347,386,55,10361,"2020-06-06",NA,NA,NA,NA,785,22479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-06-07 10:35:00",340,297,31,10373,"2020-06-07",NA,NA,NA,NA,599,18850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1801,7426,889,-252,"Sun","Fri"
"2020-06-08 10:35:00",326,156,15,10528,"2020-06-08",NA,NA,NA,NA,454,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-06-09 10:35:00",318,186,41,10619,"2020-06-09",NA,NA,NA,NA,1029,18802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-06-10 10:35:00",313,420,49,10463,"2020-06-10",NA,NA,NA,NA,718,21585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-06-11 10:35:00",303,343,38,10385,"2020-06-11",NA,NA,NA,NA,612,20592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-06-12 10:45:00",274,412,41,10206,"2020-06-12",NA,NA,NA,NA,661,25793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-06-13 10:45:00",262,285,8,10175,"2020-06-13",NA,NA,NA,NA,759,21042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-06-14 10:45:00",256,116,28,10287,"2020-06-14",NA,NA,NA,NA,519,15405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867,7459,791,-313,"Sun","Fri"
"2020-06-15 10:45:00",252,62,38,10439,"2020-06-15",NA,NA,NA,NA,489,13502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-06-16 10:30:00",234,232,54,10387,"2020-06-16",NA,NA,NA,NA,693,20284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-06-17 10:35:00",228,716,38,9861,"2020-06-17",NA,NA,NA,NA,473,18545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-06-18 10:35:00",231,637,29,9426,"2020-06-18",NA,NA,NA,NA,769,23137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-06-19 10:30:00",228,847,37,8770,"2020-06-19",NA,NA,NA,NA,569,23428,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-06-20 10:45:00",232,794,21,8187,"2020-06-20",NA,NA,NA,NA,457,22900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-06-21 10:45:00",229,498,26,7892,"2020-06-21",NA,NA,NA,NA,414,19974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,6631,735,888,"Sun","Fri"
"2020-06-22 10:30:00",217,184,29,7896,"2020-06-22",NA,NA,NA,NA,189,11637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-06-23 10:35:00",220,221,35,7860,"2020-06-23",NA,NA,NA,NA,550,16675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
"2020-06-24 10:45:00",218,643,38,7397,"2020-06-24",NA,NA,NA,NA,163,17513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed","Mon"
"2020-06-25 10:30:00",221,589,19,7010,"2020-06-25",NA,NA,NA,NA,358,17364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thu","Tue"
"2020-06-26 10:45:00",223,395,47,6791,"2020-06-26",NA,NA,NA,NA,446,20875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fri","Wed"
"2020-06-27 10:45:00",224,716,57,6242,"2020-06-27",NA,NA,NA,NA,525,21201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sat","Thu"
"2020-06-28 10:45:00",217,598,21,5840,"2020-06-28",NA,NA,NA,NA,358,15911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,5474,731,2185,"Sun","Fri"
"2020-06-29 10:35:00",219,247,19,5793,"2020-06-29",NA,NA,NA,NA,216,10975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mon","Sat"
"2020-06-30 10:30:00",253,254,31,5761,"2020-06-30",NA,NA,NA,NA,375,15857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue","Sun"
